#0:imgID,1:Uniqe_id,1:camSN,2:lat,3:lon,4:height,5:roll,6:pitch,7:heading,8:AcquisitionTime,9:projectedX,10:projectedY,11:projectedZ,12:Region,13:Roll_Original,14:Pitch_Original
pano_000035_000098,pano_000035_000098-50100,Pegasus,55.7154760,12.6125791,40.978,0,0,-70.65299,2020-04-16 12:57:12.000000,654211.589,1177097.965,4.966,NykoebingF-Sydmotorvejen,-0.47049,-0.35658
pano_000035_000099,pano_000035_000099-50100,Pegasus,55.7154448,12.6127287,40.954,0,0,-70.70656,2020-04-16 12:57:13.000000,654221.033,1177094.611,4.942,NykoebingF-Sydmotorvejen,-1.36142,-0.28933
pano_000035_000100,pano_000035_000100-50100,Pegasus,55.7154137,12.6128796,40.977,0,0,-70.71340,2020-04-16 12:57:13.000000,654230.559,1177091.275,4.966,NykoebingF-Sydmotorvejen,-1.13141,-0.11510
pano_000035_000101,pano_000035_000101-50100,Pegasus,55.7153828,12.6130294,40.973,0,0,-70.95992,2020-04-16 12:57:14.000000,654240.015,1177087.947,4.961,NykoebingF-Sydmotorvejen,-1.49849,-0.39392
pano_000035_000102,pano_000035_000102-50100,Pegasus,55.7153524,12.6131799,40.957,0,0,-71.26661,2020-04-16 12:57:15.000000,654249.518,1177084.684,4.946,NykoebingF-Sydmotorvejen,-1.45793,0.08386
pano_000035_000103,pano_000035_000103-50100,Pegasus,55.7153226,12.6133310,40.980,0,0,-71.40132,2020-04-16 12:57:15.000000,654259.053,1177081.477,4.969,NykoebingF-Sydmotorvejen,-0.85705,0.10648
pano_000035_000104,pano_000035_000104-50100,Pegasus,55.7152927,12.6134812,40.956,0,0,-71.34929,2020-04-16 12:57:16.000000,654268.533,1177078.268,4.945,NykoebingF-Sydmotorvejen,-1.13915,-0.18653
pano_000035_000105,pano_000035_000105-50100,Pegasus,55.7152624,12.6136319,40.975,0,0,-70.75727,2020-04-16 12:57:17.000000,654278.047,1177075.010,4.964,NykoebingF-Sydmotorvejen,-1.03163,0.21161
pano_000035_000106,pano_000035_000106-50100,Pegasus,55.7152314,12.6137817,40.978,0,0,-70.30221,2020-04-16 12:57:17.000000,654287.507,1177071.680,4.968,NykoebingF-Sydmotorvejen,-0.55537,-0.03755
pano_000035_000107,pano_000035_000107-50100,Pegasus,55.7151997,12.6139313,40.953,0,0,-70.31258,2020-04-16 12:57:18.000000,654296.953,1177068.267,4.942,NykoebingF-Sydmotorvejen,-1.08359,-0.20238
pano_000035_000108,pano_000035_000108-50100,Pegasus,55.7151683,12.6140811,40.970,0,0,-70.43934,2020-04-16 12:57:19.000000,654306.410,1177064.893,4.959,NykoebingF-Sydmotorvejen,-0.84841,0.00622
pano_000035_000109,pano_000035_000109-50100,Pegasus,55.7151371,12.6142308,40.962,0,0,-70.56392,2020-04-16 12:57:19.000000,654315.860,1177061.536,4.951,NykoebingF-Sydmotorvejen,-0.84620,-0.23647
pano_000035_000110,pano_000035_000110-50100,Pegasus,55.7151060,12.6143807,40.960,0,0,-70.73167,2020-04-16 12:57:20.000000,654325.324,1177058.186,4.949,NykoebingF-Sydmotorvejen,-1.22898,0.05035
pano_000035_000111,pano_000035_000111-50100,Pegasus,55.7150755,12.6145306,40.983,0,0,-71.11851,2020-04-16 12:57:21.000000,654334.788,1177054.905,4.972,NykoebingF-Sydmotorvejen,-1.03662,-0.05052
pano_000035_000112,pano_000035_000112-50100,Pegasus,55.7150454,12.6146804,40.960,0,0,-71.43813,2020-04-16 12:57:22.000000,654344.248,1177051.675,4.950,NykoebingF-Sydmotorvejen,-1.27677,-0.36619
pano_000035_000113,pano_000035_000113-50100,Pegasus,55.7150156,12.6148317,40.970,0,0,-71.79141,2020-04-16 12:57:22.000000,654353.798,1177048.481,4.960,NykoebingF-Sydmotorvejen,-1.47063,-0.05046
pano_000036_000001,pano_000036_000001-50100,Pegasus,55.7188625,12.6069363,40.662,0,0,16.83450,2020-04-16 13:00:38.000000,653852.301,1177470.597,4.646,NykoebingF-Sydmotorvejen,-0.75706,-0.44793
pano_000036_000002,pano_000036_000002-50100,Pegasus,55.7187769,12.6068889,40.657,0,0,15.37395,2020-04-16 13:00:40.000000,653849.436,1177461.031,4.640,NykoebingF-Sydmotorvejen,-1.02657,-0.69506
pano_000036_000003,pano_000036_000003-50100,Pegasus,55.7186907,12.6068428,40.674,0,0,17.45731,2020-04-16 13:00:41.000000,653846.662,1177451.392,4.657,NykoebingF-Sydmotorvejen,-0.53267,-0.83665
pano_000036_000004,pano_000036_000004-50100,Pegasus,55.7186053,12.6067899,40.685,0,0,19.20643,2020-04-16 13:00:42.000000,653843.454,1177441.846,4.668,NykoebingF-Sydmotorvejen,-1.06743,-0.35705
pano_000036_000005,pano_000036_000005-50100,Pegasus,55.7185208,12.6067352,40.652,0,0,19.42942,2020-04-16 13:00:43.000000,653840.134,1177432.395,4.635,NykoebingF-Sydmotorvejen,-1.06112,-0.42714
pano_000036_000006,pano_000036_000006-50100,Pegasus,55.7184365,12.6066800,40.654,0,0,19.69138,2020-04-16 13:00:44.000000,653836.779,1177422.971,4.637,NykoebingF-Sydmotorvejen,-0.98696,-0.83822
pano_000036_000007,pano_000036_000007-50100,Pegasus,55.7183518,12.6066240,40.679,0,0,19.65173,2020-04-16 13:00:45.000000,653833.377,1177413.489,4.662,NykoebingF-Sydmotorvejen,-0.87962,0.06218
pano_000036_000008,pano_000036_000008-50100,Pegasus,55.7182675,12.6065685,40.671,0,0,19.48189,2020-04-16 13:00:46.000000,653830.003,1177404.065,4.654,NykoebingF-Sydmotorvejen,-1.10458,-0.51893
pano_000036_000009,pano_000036_000009-50100,Pegasus,55.7181827,12.6065136,40.675,0,0,19.28354,2020-04-16 13:00:47.000000,653826.672,1177394.587,4.658,NykoebingF-Sydmotorvejen,-0.81164,-0.05243
pano_000036_000010,pano_000036_000010-50100,Pegasus,55.7180985,12.6064593,40.652,0,0,19.19229,2020-04-16 13:00:48.000000,653823.373,1177385.162,4.635,NykoebingF-Sydmotorvejen,-0.77064,-0.64315
pano_000036_000011,pano_000036_000011-50100,Pegasus,55.7180134,12.6064047,40.687,0,0,19.45835,2020-04-16 13:00:48.000000,653820.062,1177375.654,4.670,NykoebingF-Sydmotorvejen,-0.48687,-0.10558
pano_000036_000012,pano_000036_000012-50100,Pegasus,55.7179289,12.6063489,40.654,0,0,19.78757,2020-04-16 13:00:49.000000,653816.668,1177366.202,4.638,NykoebingF-Sydmotorvejen,-0.77167,-0.04288
pano_000036_000013,pano_000036_000013-50100,Pegasus,55.7178445,12.6062938,40.662,0,0,18.62934,2020-04-16 13:00:50.000000,653813.325,1177356.759,4.646,NykoebingF-Sydmotorvejen,-0.73776,-0.27199
pano_000036_000014,pano_000036_000014-50100,Pegasus,55.7177593,12.6062425,40.689,0,0,17.79838,2020-04-16 13:00:51.000000,653810.213,1177347.231,4.672,NykoebingF-Sydmotorvejen,-0.51013,0.13173
pano_000036_000015,pano_000036_000015-50100,Pegasus,55.7176740,12.6061914,40.702,0,0,18.02949,2020-04-16 13:00:52.000000,653807.125,1177337.703,4.685,NykoebingF-Sydmotorvejen,-0.66595,0.02718
pano_000036_000016,pano_000036_000016-50100,Pegasus,55.7175888,12.6061391,40.692,0,0,18.68655,2020-04-16 13:00:53.000000,653803.955,1177328.168,4.675,NykoebingF-Sydmotorvejen,-1.19879,0.39001
pano_000036_000017,pano_000036_000017-50100,Pegasus,55.7175041,12.6060862,40.634,0,0,18.61866,2020-04-16 13:00:54.000000,653800.746,1177318.701,4.617,NykoebingF-Sydmotorvejen,-1.04948,-0.47215
pano_000036_000018,pano_000036_000018-50100,Pegasus,55.7174190,12.6060338,40.684,0,0,18.63158,2020-04-16 13:00:55.000000,653797.569,1177309.186,4.667,NykoebingF-Sydmotorvejen,-0.36453,-0.08842
pano_000036_000019,pano_000036_000019-50100,Pegasus,55.7173341,12.6059804,40.665,0,0,19.17041,2020-04-16 13:00:56.000000,653794.327,1177299.696,4.648,NykoebingF-Sydmotorvejen,-0.40247,-0.24974
pano_000036_000020,pano_000036_000020-50100,Pegasus,55.7172493,12.6059254,40.659,0,0,19.53449,2020-04-16 13:00:57.000000,653790.990,1177290.211,4.643,NykoebingF-Sydmotorvejen,-0.41168,-0.07850
pano_000036_000021,pano_000036_000021-50100,Pegasus,55.7171650,12.6058695,40.677,0,0,19.66890,2020-04-16 13:00:58.000000,653787.593,1177280.778,4.660,NykoebingF-Sydmotorvejen,-0.85658,-0.18226
pano_000036_000022,pano_000036_000022-50100,Pegasus,55.7170808,12.6058144,40.676,0,0,18.77480,2020-04-16 13:00:59.000000,653784.244,1177271.360,4.659,NykoebingF-Sydmotorvejen,-1.06948,-0.29890
pano_000036_000023,pano_000036_000023-50100,Pegasus,55.7169954,12.6057628,40.691,0,0,17.60115,2020-04-16 13:01:00.000000,653781.118,1177261.818,4.674,NykoebingF-Sydmotorvejen,-1.04585,-0.14620
pano_000036_000024,pano_000036_000024-50100,Pegasus,55.7169097,12.6057126,40.682,0,0,17.93733,2020-04-16 13:01:01.000000,653778.085,1177252.235,4.665,NykoebingF-Sydmotorvejen,-0.16754,0.02037
pano_000036_000025,pano_000036_000025-50100,Pegasus,55.7168245,12.6056616,40.700,0,0,18.32022,2020-04-16 13:01:02.000000,653774.992,1177242.712,4.683,NykoebingF-Sydmotorvejen,0.32512,0.24672
pano_000036_000026,pano_000036_000026-50100,Pegasus,55.7167398,12.6056087,40.682,0,0,19.04298,2020-04-16 13:01:03.000000,653771.784,1177233.238,4.665,NykoebingF-Sydmotorvejen,-0.35981,0.16975
pano_000036_000027,pano_000036_000027-50100,Pegasus,55.7166553,12.6055526,40.701,0,0,23.36982,2020-04-16 13:01:05.000000,653768.376,1177223.786,4.684,NykoebingF-Sydmotorvejen,0.27521,-0.06997
pano_000036_000028,pano_000036_000028-50100,Pegasus,55.7165868,12.6054414,40.669,0,0,68.88371,2020-04-16 13:01:07.000000,653761.481,1177216.074,4.651,NykoebingF-Sydmotorvejen,1.45134,-0.29081
pano_000036_000029,pano_000036_000029-50100,Pegasus,55.7165930,12.6052782,40.671,0,0,107.06686,2020-04-16 13:01:09.000000,653751.217,1177216.648,4.653,NykoebingF-Sydmotorvejen,-1.13810,-0.63965
pano_000036_000030,pano_000036_000030-50100,Pegasus,55.7166230,12.6051271,40.673,0,0,109.88519,2020-04-16 13:01:11.000000,653741.682,1177219.866,4.655,NykoebingF-Sydmotorvejen,-1.38443,-0.70879
pano_000036_000031,pano_000036_000031-50100,Pegasus,55.7166544,12.6049776,40.679,0,0,108.91113,2020-04-16 13:01:12.000000,653732.246,1177223.250,4.661,NykoebingF-Sydmotorvejen,-1.22066,-0.31549
pano_000036_000032,pano_000036_000032-50100,Pegasus,55.7166838,12.6048271,40.669,0,0,108.08940,2020-04-16 13:01:13.000000,653722.743,1177226.397,4.651,NykoebingF-Sydmotorvejen,-0.67281,-0.69933
pano_000036_000033,pano_000036_000033-50100,Pegasus,55.7167129,12.6046759,40.692,0,0,108.42046,2020-04-16 13:01:14.000000,653713.204,1177229.527,4.674,NykoebingF-Sydmotorvejen,-0.67969,-0.10234
pano_000037_000002,pano_000037_000002-50100,Pegasus,55.7169365,12.6036468,40.588,0,0,110.94482,2020-04-16 13:03:02.000000,653648.224,1177253.616,4.570,NykoebingF-Sydmotorvejen,0.00066,0.25203
pano_000037_000003,pano_000037_000003-50100,Pegasus,55.7170025,12.6035322,40.565,0,0,171.13067,2020-04-16 13:03:04.000000,653640.928,1177260.878,4.547,NykoebingF-Sydmotorvejen,1.28825,0.29181
pano_000037_000004,pano_000037_000004-50100,Pegasus,55.7170937,12.6035587,40.509,0,0,-162.52648,2020-04-16 13:03:06.000000,653642.468,1177271.053,4.490,NykoebingF-Sydmotorvejen,1.43713,-0.38953
pano_000037_000005,pano_000037_000005-50100,Pegasus,55.7171788,12.6036110,40.564,0,0,-162.12449,2020-04-16 13:03:07.000000,653645.641,1177280.573,4.546,NykoebingF-Sydmotorvejen,0.05250,-0.60742
pano_000037_000006,pano_000037_000006-50100,Pegasus,55.7172645,12.6036621,40.582,0,0,-161.44925,2020-04-16 13:03:09.000000,653648.732,1177290.144,4.564,NykoebingF-Sydmotorvejen,0.38867,-0.26429
pano_000037_000007,pano_000037_000007-50100,Pegasus,55.7173492,12.6037167,40.570,0,0,-160.09869,2020-04-16 13:03:10.000000,653652.047,1177299.621,4.552,NykoebingF-Sydmotorvejen,-0.00395,-0.77552
pano_000037_000008,pano_000037_000008-50100,Pegasus,55.7174333,12.6037744,40.587,0,0,-159.23857,2020-04-16 13:03:11.000000,653655.559,1177309.030,4.569,NykoebingF-Sydmotorvejen,-0.14005,-0.07276
pano_000037_000009,pano_000037_000009-50100,Pegasus,55.7175171,12.6038329,40.563,0,0,-159.47108,2020-04-16 13:03:12.000000,653659.119,1177318.405,4.545,NykoebingF-Sydmotorvejen,-0.44109,-0.32613
pano_000037_000010,pano_000037_000010-50100,Pegasus,55.7176013,12.6038900,40.544,0,0,-159.81676,2020-04-16 13:03:13.000000,653662.594,1177327.818,4.526,NykoebingF-Sydmotorvejen,0.22078,0.58857
pano_000037_000011,pano_000037_000011-50100,Pegasus,55.7176853,12.6039465,40.533,0,0,-160.67265,2020-04-16 13:03:15.000000,653666.033,1177337.221,4.515,NykoebingF-Sydmotorvejen,-0.61198,-0.02238
pano_000037_000012,pano_000037_000012-50100,Pegasus,55.7177700,12.6040006,40.550,0,0,-161.23201,2020-04-16 13:03:16.000000,653669.313,1177346.685,4.531,NykoebingF-Sydmotorvejen,-0.96735,0.02714
pano_000037_000013,pano_000037_000013-50100,Pegasus,55.7178543,12.6040540,40.546,0,0,-160.91545,2020-04-16 13:03:17.000000,653672.555,1177356.119,4.528,NykoebingF-Sydmotorvejen,-0.88408,-0.84852
pano_000037_000014,pano_000037_000014-50100,Pegasus,55.7179393,12.6041084,40.595,0,0,-160.56817,2020-04-16 13:03:18.000000,653675.857,1177365.616,4.577,NykoebingF-Sydmotorvejen,-0.23734,-0.34629
pano_000037_000015,pano_000037_000015-50100,Pegasus,55.7180238,12.6041632,40.616,0,0,-160.32210,2020-04-16 13:03:20.000000,653679.184,1177375.073,4.597,NykoebingF-Sydmotorvejen,0.20533,-0.25455
pano_000037_000016,pano_000037_000016-50100,Pegasus,55.7181085,12.6042192,40.639,0,0,-159.19491,2020-04-16 13:03:21.000000,653682.585,1177384.548,4.620,NykoebingF-Sydmotorvejen,1.66469,0.37778
pano_000037_000017,pano_000037_000017-50100,Pegasus,55.7181925,12.6042779,40.633,0,0,-158.32102,2020-04-16 13:03:23.000000,653686.163,1177393.936,4.614,NykoebingF-Sydmotorvejen,2.76272,0.12584
pano_000037_000018,pano_000037_000018-50100,Pegasus,55.7182753,12.6043396,40.644,0,0,-158.55791,2020-04-16 13:03:25.000000,653689.922,1177403.202,4.626,NykoebingF-Sydmotorvejen,0.76579,-0.34176
pano_000037_000019,pano_000037_000019-50100,Pegasus,55.7183588,12.6043993,40.689,0,0,-158.16137,2020-04-16 13:03:26.000000,653693.559,1177412.551,4.671,NykoebingF-Sydmotorvejen,1.93089,-0.20552
pano_000037_000020,pano_000037_000020-50100,Pegasus,55.7184417,12.6044615,40.693,0,0,-157.22603,2020-04-16 13:03:28.000000,653697.355,1177421.826,4.675,NykoebingF-Sydmotorvejen,2.28823,-0.46684
pano_000037_000021,pano_000037_000021-50100,Pegasus,55.7185246,12.6045238,40.734,0,0,-158.31398,2020-04-16 13:03:29.000000,653701.159,1177431.108,4.715,NykoebingF-Sydmotorvejen,2.13575,-0.00631
pano_000037_000022,pano_000037_000022-50100,Pegasus,55.7186081,12.6045825,40.733,0,0,-159.70490,2020-04-16 13:03:30.000000,653704.734,1177440.439,4.715,NykoebingF-Sydmotorvejen,2.10092,0.05106
pano_000037_000023,pano_000037_000023-50100,Pegasus,55.7186923,12.6046365,40.704,0,0,-162.10428,2020-04-16 13:03:32.000000,653708.011,1177449.863,4.686,NykoebingF-Sydmotorvejen,1.97536,-0.27023
pano_000037_000024,pano_000037_000024-50100,Pegasus,55.7187787,12.6046845,40.719,0,0,-163.08249,2020-04-16 13:03:33.000000,653710.906,1177459.515,4.701,NykoebingF-Sydmotorvejen,3.67249,1.34553
pano_000037_000025,pano_000037_000025-50100,Pegasus,55.7188640,12.6047350,40.633,0,0,-161.10349,2020-04-16 13:03:35.000000,653713.964,1177469.052,4.615,NykoebingF-Sydmotorvejen,2.27309,0.79583
pano_000037_000026,pano_000037_000026-50100,Pegasus,55.7189482,12.6047911,40.627,0,0,-159.86599,2020-04-16 13:03:36.000000,653717.371,1177478.472,4.609,NykoebingF-Sydmotorvejen,0.98661,0.05020
pano_000037_000027,pano_000037_000027-50100,Pegasus,55.7190323,12.6048486,40.589,0,0,-158.29468,2020-04-16 13:03:38.000000,653720.874,1177487.872,4.571,NykoebingF-Sydmotorvejen,2.55763,-0.33344
pano_000037_000028,pano_000037_000028-50100,Pegasus,55.7191150,12.6049156,40.534,0,0,-150.54957,2020-04-16 13:03:40.000000,653724.971,1177497.132,4.515,NykoebingF-Sydmotorvejen,2.58724,0.00445
pano_000037_000029,pano_000037_000029-50100,Pegasus,55.7191909,12.6049994,40.541,0,0,-154.17835,2020-04-16 13:03:42.000000,653730.129,1177505.654,4.523,NykoebingF-Sydmotorvejen,0.92768,0.07412
pano_000038_000001,pano_000038_000001-50100,Pegasus,55.7191652,12.6049658,40.447,0,0,25.45272,2020-04-16 13:04:27.000000,653728.054,1177502.766,4.429,NykoebingF-Sydmotorvejen,-1.74487,-0.24821
pano_000038_000002,pano_000038_000002-50100,Pegasus,55.7190846,12.6048969,40.485,0,0,24.15714,2020-04-16 13:04:30.000000,653723.835,1177493.731,4.467,NykoebingF-Sydmotorvejen,-1.64096,-0.85426
pano_000038_000003,pano_000038_000003-50100,Pegasus,55.7190025,12.6048312,40.530,0,0,22.47570,2020-04-16 13:04:32.000000,653719.817,1177484.541,4.512,NykoebingF-Sydmotorvejen,-1.75614,0.28896
pano_000038_000004,pano_000038_000004-50100,Pegasus,55.7189196,12.6047694,40.539,0,0,21.17882,2020-04-16 13:04:34.000000,653716.050,1177475.273,4.521,NykoebingF-Sydmotorvejen,-2.15941,0.35643
pano_000038_000005,pano_000038_000005-50100,Pegasus,55.7188363,12.6047127,40.553,0,0,19.04943,2020-04-16 13:04:36.000000,653712.600,1177465.946,4.535,NykoebingF-Sydmotorvejen,-1.63439,-0.33357
pano_000038_000006,pano_000038_000006-50100,Pegasus,55.7187513,12.6046590,40.577,0,0,19.49820,2020-04-16 13:04:38.000000,653709.345,1177456.448,4.559,NykoebingF-Sydmotorvejen,-1.71346,-0.10094
pano_000038_000007,pano_000038_000007-50100,Pegasus,55.7186676,12.6046016,40.549,0,0,20.81165,2020-04-16 13:04:39.000000,653705.853,1177447.079,4.531,NykoebingF-Sydmotorvejen,-1.99573,-0.47571
pano_000038_000008,pano_000038_000008-50100,Pegasus,55.7185839,12.6045429,40.566,0,0,20.88036,2020-04-16 13:04:41.000000,653702.278,1177437.721,4.548,NykoebingF-Sydmotorvejen,-1.43345,-0.04159
pano_000038_000009,pano_000038_000009-50100,Pegasus,55.7185003,12.6044844,40.542,0,0,20.43939,2020-04-16 13:04:43.000000,653698.715,1177428.369,4.524,NykoebingF-Sydmotorvejen,-1.79175,0.00737
pano_000038_000010,pano_000038_000010-50100,Pegasus,55.7184165,12.6044271,40.534,0,0,20.48707,2020-04-16 13:04:45.000000,653695.226,1177418.995,4.515,NykoebingF-Sydmotorvejen,-1.24914,-0.20043
pano_000038_000011,pano_000038_000011-50100,Pegasus,55.7183326,12.6043695,40.507,0,0,20.50307,2020-04-16 13:04:46.000000,653691.727,1177409.611,4.488,NykoebingF-Sydmotorvejen,-1.10990,-0.39674
pano_000038_000012,pano_000038_000012-50100,Pegasus,55.7182488,12.6043116,40.517,0,0,20.73047,2020-04-16 13:04:48.000000,653688.204,1177400.230,4.499,NykoebingF-Sydmotorvejen,-0.75523,-0.20139
pano_000038_000013,pano_000038_000013-50100,Pegasus,55.7181651,12.6042521,40.502,0,0,20.83783,2020-04-16 13:04:49.000000,653684.579,1177390.869,4.484,NykoebingF-Sydmotorvejen,-2.05038,0.32125
pano_000038_000014,pano_000038_000014-50100,Pegasus,55.7180814,12.6041949,40.508,0,0,20.79530,2020-04-16 13:04:51.000000,653681.095,1177381.511,4.490,NykoebingF-Sydmotorvejen,-0.08952,-0.57249
pano_000038_000015,pano_000038_000015-50100,Pegasus,55.7179976,12.6041362,40.490,0,0,20.77406,2020-04-16 13:04:52.000000,653677.522,1177372.133,4.471,NykoebingF-Sydmotorvejen,-0.35648,-0.07398
pano_000038_000016,pano_000038_000016-50100,Pegasus,55.7179137,12.6040790,40.497,0,0,20.50758,2020-04-16 13:04:54.000000,653674.041,1177362.742,4.478,NykoebingF-Sydmotorvejen,1.35946,-0.17694
pano_000038_000017,pano_000038_000017-50100,Pegasus,55.7178299,12.6040219,40.432,0,0,19.70624,2020-04-16 13:04:55.000000,653670.569,1177353.370,4.414,NykoebingF-Sydmotorvejen,0.78673,-0.43835
pano_000038_000018,pano_000038_000018-50100,Pegasus,55.7177453,12.6039673,40.430,0,0,19.12250,2020-04-16 13:04:57.000000,653667.253,1177343.912,4.412,NykoebingF-Sydmotorvejen,0.87137,-0.01821
pano_000038_000019,pano_000038_000019-50100,Pegasus,55.7176607,12.6039123,40.402,0,0,19.44870,2020-04-16 13:04:58.000000,653663.916,1177334.455,4.384,NykoebingF-Sydmotorvejen,-0.25161,0.35852
pano_000038_000020,pano_000038_000020-50100,Pegasus,55.7175766,12.6038586,40.449,0,0,19.07010,2020-04-16 13:05:00.000000,653660.653,1177325.041,4.431,NykoebingF-Sydmotorvejen,0.63424,-0.77988
pano_000038_000021,pano_000038_000021-50100,Pegasus,55.7174919,12.6038052,40.462,0,0,18.34386,2020-04-16 13:05:01.000000,653657.413,1177315.578,4.444,NykoebingF-Sydmotorvejen,0.45487,-0.41891
pano_000038_000022,pano_000038_000022-50100,Pegasus,55.7174070,12.6037524,40.495,0,0,19.41660,2020-04-16 13:05:03.000000,653654.215,1177306.085,4.476,NykoebingF-Sydmotorvejen,0.28664,-0.22833
pano_000038_000023,pano_000038_000023-50100,Pegasus,55.7173234,12.6036960,40.457,0,0,20.33042,2020-04-16 13:05:04.000000,653650.781,1177296.730,4.438,NykoebingF-Sydmotorvejen,0.32442,-0.99315
pano_000038_000024,pano_000038_000024-50100,Pegasus,55.7172393,12.6036392,40.493,0,0,19.57954,2020-04-16 13:05:06.000000,653647.329,1177287.323,4.474,NykoebingF-Sydmotorvejen,-0.28186,-0.29473
pano_000038_000025,pano_000038_000025-50100,Pegasus,55.7171547,12.6035843,40.486,0,0,18.92486,2020-04-16 13:05:07.000000,653643.997,1177277.862,4.467,NykoebingF-Sydmotorvejen,-0.65453,0.37089
pano_000038_000026,pano_000038_000026-50100,Pegasus,55.7170704,12.6035295,40.490,0,0,22.26888,2020-04-16 13:05:09.000000,653640.667,1177268.432,4.471,NykoebingF-Sydmotorvejen,-0.01572,0.20830
pano_000038_000027,pano_000038_000027-50100,Pegasus,55.7169964,12.6034312,40.519,0,0,67.10453,2020-04-16 13:05:13.000000,653634.592,1177260.124,4.500,NykoebingF-Sydmotorvejen,0.05528,-0.99748
pano_000038_000028,pano_000038_000028-50100,Pegasus,55.7170084,12.6032678,40.561,0,0,115.09298,2020-04-16 13:05:16.000000,653624.305,1177261.331,4.542,NykoebingF-Sydmotorvejen,0.40995,-0.66597
pano_000038_000029,pano_000038_000029-50100,Pegasus,55.7170466,12.6031244,40.537,0,0,110.95899,2020-04-16 13:05:18.000000,653615.244,1177265.474,4.518,NykoebingF-Sydmotorvejen,-1.22150,-0.81556
pano_000038_000030,pano_000038_000030-50100,Pegasus,55.7170775,12.6029744,40.565,0,0,108.18497,2020-04-16 13:05:19.000000,653605.775,1177268.802,4.546,NykoebingF-Sydmotorvejen,-0.45401,0.73061
pano_000039_000001,pano_000039_000001-50100,Pegasus,55.7158627,12.6020043,40.454,0,0,-161.07047,2020-04-16 13:06:45.000000,653546.467,1177132.807,4.434,NykoebingF-Sydmotorvejen,-0.53559,-1.16036
pano_000039_000002,pano_000039_000002-50100,Pegasus,55.7159478,12.6020592,40.488,0,0,-161.03330,2020-04-16 13:06:48.000000,653549.803,1177142.319,4.468,NykoebingF-Sydmotorvejen,-0.87967,0.46610
pano_000039_000003,pano_000039_000003-50100,Pegasus,55.7160320,12.6021120,40.490,0,0,-161.64490,2020-04-16 13:06:50.000000,653553.010,1177151.731,4.471,NykoebingF-Sydmotorvejen,-1.68307,-1.06901
pano_000039_000004,pano_000039_000004-50100,Pegasus,55.7161170,12.6021636,40.534,0,0,-162.10060,2020-04-16 13:06:52.000000,653556.134,1177161.242,4.515,NykoebingF-Sydmotorvejen,-1.10653,-0.63557
pano_000039_000005,pano_000039_000005-50100,Pegasus,55.7162026,12.6022105,40.487,0,0,-165.51781,2020-04-16 13:06:54.000000,653558.961,1177170.809,4.467,NykoebingF-Sydmotorvejen,-1.20002,0.04570
pano_000039_000006,pano_000039_000006-50100,Pegasus,55.7162895,12.6022377,40.404,0,0,-176.45722,2020-04-16 13:06:57.000000,653560.553,1177180.501,4.385,NykoebingF-Sydmotorvejen,-0.58097,-0.28956
pano_000039_000007,pano_000039_000007-50100,Pegasus,55.7163781,12.6022399,40.430,0,0,178.64821,2020-04-16 13:06:59.000000,653560.573,1177190.371,4.411,NykoebingF-Sydmotorvejen,0.36414,-1.26094
pano_000039_000008,pano_000039_000008-50100,Pegasus,55.7164685,12.6022380,40.539,0,0,178.19558,2020-04-16 13:07:02.000000,653560.326,1177200.432,4.519,NykoebingF-Sydmotorvejen,-0.42771,0.70734
pano_000039_000009,pano_000039_000009-50100,Pegasus,55.7165577,12.6022324,40.541,0,0,175.97659,2020-04-16 13:07:04.000000,653559.852,1177210.359,4.521,NykoebingF-Sydmotorvejen,0.68023,-0.13161
pano_000039_000010,pano_000039_000010-50100,Pegasus,55.7166473,12.6022196,40.522,0,0,175.10013,2020-04-16 13:07:06.000000,653558.929,1177220.320,4.502,NykoebingF-Sydmotorvejen,1.00247,0.62827
pano_000039_000011,pano_000039_000011-50100,Pegasus,55.7167374,12.6022168,40.533,0,0,-179.05789,2020-04-16 13:07:08.000000,653558.628,1177230.347,4.514,NykoebingF-Sydmotorvejen,-0.32561,-0.39721
pano_000039_000012,pano_000039_000012-50100,Pegasus,55.7168276,12.6022301,40.560,0,0,-173.77905,2020-04-16 13:07:11.000000,653559.339,1177240.396,4.540,NykoebingF-Sydmotorvejen,-0.90041,-0.23189
pano_000039_000013,pano_000039_000013-50100,Pegasus,55.7169166,12.6022508,40.578,0,0,-174.15889,2020-04-16 13:07:13.000000,653560.518,1177250.331,4.558,NykoebingF-Sydmotorvejen,-0.22734,-0.04586
pano_000039_000014,pano_000039_000014-50100,Pegasus,55.7170056,12.6022657,40.614,0,0,-175.92312,2020-04-16 13:07:16.000000,653561.335,1177260.250,4.595,NykoebingF-Sydmotorvejen,-0.10970,-0.17670
pano_000039_000015,pano_000039_000015-50100,Pegasus,55.7170955,12.6022846,40.658,0,0,-169.75326,2020-04-16 13:07:20.000000,653562.397,1177270.264,4.639,NykoebingF-Sydmotorvejen,-0.46662,0.23115
pano_000039_000016,pano_000039_000016-50100,Pegasus,55.7171451,12.6024114,40.628,0,0,-77.15189,2020-04-16 13:07:24.000000,653570.297,1177275.888,4.608,NykoebingF-Sydmotorvejen,0.85633,-0.66025
pano_000039_000017,pano_000039_000017-50100,Pegasus,55.7171144,12.6025625,40.609,0,0,-70.50898,2020-04-16 13:07:26.000000,653579.837,1177272.587,4.590,NykoebingF-Sydmotorvejen,-0.88603,-0.70340
